Data_38_brain,13145 13145.000000 ,4673 4673.000000 ,6125 6125.000000 ,13026 13026.000000 ,25030 25030.000000 ,5066 5066.000000 ,4345 4345.000000 ,1143 1143.000000 ,1140 1140.000000 ,163 163.000000 ,9511 9511.000000 ,389 389.000000 ,1653 1653.000000 ,1309 1309.000000 ,966 966.000000 ,1807 1807.000000 ,1323 1323.000000 ,275 275.000000 ,9927 9927.000000 ,7907 7907.000000 ,17473 17473.000000 ,14276 14276.000000 ,16445 16445.000000 ,13368 13368.000000 ,6517 6517.000000 ,9790 9790.000000 ,12609 12609.000000 ,23765 23765.000000 ,16257 16257.000000 ,2785 2785.000000 ,2272 2272.000000 ,22487 22487.000000 ,15937 15937.000000 ,7610 7610.000000 ,5996 5996.000000 ,10399 10399.000000 ,5302 5302.000000 ,14435 14435.000000 ,25885 25885.000000 ,11620 11620.000000 ,7499 7499.000000 ,6571 6571.000000 ,12528 12528.000000 ,12417 12417.000000 ,3739 3739.000000 ,2015 2015.000000 ,6230 6230.000000 ,6192 6192.000000 ,8980 8980.000000 ,22359 22359.000000 ,6667 6667.000000 ,1893 1893.000000 ,1344 1344.000000 ,19081 19081.000000 ,14674 14674.000000 ,13154 13154.000000 ,11122 11122.000000 ,15310 15310.000000 ,15015 15015.000000 ,9686 9686.000000 ,28868 28868.000000 ,7208 7208.000000 ,16049 16049.000000 ,11783 11783.000000 ,5212 5212.000000 ,8934 8934.000000 ,14551 14551.000000 ,19203 19203.000000 ,26772 26772.000000 ,31996 31996.000000 ,17602 17602.000000 ,6843 6843.000000 ,16540 16540.000000 ,16354 16354.000000 ,8798 8798.000000 ,7171 7171.000000 ,17796 17796.000000 ,5650 5650.000000 ,9999 9999.000000 ,27251 27251.000000 ,24040 24040.000000 ,14792 14792.000000 ,7953 7953.000000 ,7149 7149.000000 ,6663 6663.000000 ,7229 7229.000000 ,6978 6978.000000 ,7639 7639.000000 ,2236 2236.000000 ,1723 1723.000000 
Data_39_brain,10610 11321.899414 ,3250 3468.065430 ,2968 3167.143799 ,12150 12965.228516 ,13321 14214.798828 ,5705 6087.788574 ,4993 5328.015625 ,755 805.658264 ,842 898.495667 ,237 252.901978 ,5817 6207.303223 ,1192 1271.979492 ,2864 3056.165771 ,1325 1413.903442 ,1091 1164.202759 ,1275 1360.548706 ,1062 1133.256958 ,446 475.925262 ,4120 4396.439453 ,6880 7341.627441 ,9078 9687.106445 ,8402 8965.749023 ,11255 12010.177734 ,10026 10698.714844 ,5395 5756.988281 ,7170 7651.084961 ,10871 11600.412109 ,19002 20276.976562 ,14121 15068.476562 ,1517 1618.786133 ,1321 1409.635132 ,15546 16589.089844 ,7891 8420.462891 ,2831 3020.951660 ,4102 4377.231934 ,4143 4420.982910 ,4065 4337.749512 ,9427 10059.524414 ,21473 22913.773438 ,9160 9774.608398 ,6819 7276.534180 ,6448 6880.641113 ,9615 10260.137695 ,10788 11511.842773 ,2321 2476.732178 ,2052 2189.683105 ,5919 6316.146973 ,5515 5885.040039 ,4753 5071.912109 ,17141 18291.109375 ,4855 5180.756348 ,712 759.773071 ,847 903.831177 ,12381 13211.728516 ,9403 10033.912109 ,7348 7841.028320 ,7091 7566.784668 ,10855 11583.337891 ,12878 13742.075195 ,6385 6813.414551 ,20703 22092.107422 ,6756 7209.307129 ,14306 15265.889648 ,10281 10970.825195 ,4430 4727.239258 ,4187 4467.935059 ,11577 12353.782227 ,11442 12209.724609 ,20006 21348.341797 ,25783 27512.962891 ,10729 11448.882812 ,4460 4759.252930 ,11522 12295.090820 ,11278 12034.719727 ,6412 6842.226074 ,4941 5272.525879 ,8390 8952.944336 ,5373 5733.512207 ,7174 7655.354004 ,17245 18402.087891 ,15885 16950.835938 ,8037 8576.258789 ,5295 5650.278809 ,5745 6130.472656 ,8355 8915.595703 ,8843 9436.338867 ,4503 4805.137695 ,4914 5243.714355 ,1532 1634.792603 ,1578 1683.879028 
Data_40_brain,9935 9935.000000 ,2838 2838.000000 ,2520 2520.000000 ,9121 9121.000000 ,14204 14204.000000 ,3638 3638.000000 ,3092 3092.000000 ,894 894.000000 ,1307 1307.000000 ,64 64.000000 ,8459 8459.000000 ,202 202.000000 ,1807 1807.000000 ,1466 1466.000000 ,1129 1129.000000 ,1711 1711.000000 ,1036 1036.000000 ,189 189.000000 ,5449 5449.000000 ,7062 7062.000000 ,12558 12558.000000 ,13118 13118.000000 ,11505 11505.000000 ,11919 11919.000000 ,4898 4898.000000 ,6322 6322.000000 ,11152 11152.000000 ,19679 19679.000000 ,10505 10505.000000 ,1151 1151.000000 ,978 978.000000 ,19326 19326.000000 ,9136 9136.000000 ,4223 4223.000000 ,4504 4504.000000 ,7141 7141.000000 ,4540 4540.000000 ,9794 9794.000000 ,20522 20522.000000 ,8035 8035.000000 ,5101 5101.000000 ,5453 5453.000000 ,8375 8375.000000 ,9638 9638.000000 ,2361 2361.000000 ,2135 2135.000000 ,5660 5660.000000 ,4691 4691.000000 ,6532 6532.000000 ,20752 20752.000000 ,4722 4722.000000 ,1283 1283.000000 ,820 820.000000 ,12401 12401.000000 ,7832 7832.000000 ,8865 8865.000000 ,6304 6304.000000 ,7844 7844.000000 ,10922 10922.000000 ,5425 5425.000000 ,22682 22682.000000 ,4944 4944.000000 ,9882 9882.000000 ,9746 9746.000000 ,3739 3739.000000 ,4758 4758.000000 ,11794 11794.000000 ,13447 13447.000000 ,24602 24602.000000 ,23600 23600.000000 ,11803 11803.000000 ,5140 5140.000000 ,13157 13157.000000 ,11973 11973.000000 ,7733 7733.000000 ,5477 5477.000000 ,9426 9426.000000 ,4628 4628.000000 ,9316 9316.000000 ,19201 19201.000000 ,16278 16278.000000 ,6698 6698.000000 ,5046 5046.000000 ,5263 5263.000000 ,4467 4467.000000 ,4333 4333.000000 ,5840 5840.000000 ,8019 8019.000000 ,2169 2169.000000 ,937 937.000000 
Data_41_brain,16777 16777.000000 ,3942 3942.000000 ,4070 4070.000000 ,14516 14516.000000 ,23362 23362.000000 ,6422 6422.000000 ,5135 5135.000000 ,1022 1022.000000 ,1344 1344.000000 ,159 159.000000 ,9879 9879.000000 ,466 466.000000 ,1880 1880.000000 ,1449 1449.000000 ,1039 1039.000000 ,1971 1971.000000 ,1655 1655.000000 ,322 322.000000 ,7160 7160.000000 ,6967 6967.000000 ,12798 12798.000000 ,12344 12344.000000 ,22630 22630.000000 ,15616 15616.000000 ,6689 6689.000000 ,8539 8539.000000 ,15219 15219.000000 ,26407 26407.000000 ,17364 17364.000000 ,1787 1787.000000 ,1679 1679.000000 ,23868 23868.000000 ,17878 17878.000000 ,5694 5694.000000 ,5235 5235.000000 ,8811 8811.000000 ,6235 6235.000000 ,12449 12449.000000 ,23859 23859.000000 ,11114 11114.000000 ,5963 5963.000000 ,4855 4855.000000 ,11053 11053.000000 ,11694 11694.000000 ,2597 2597.000000 ,1784 1784.000000 ,6499 6499.000000 ,5468 5468.000000 ,8566 8566.000000 ,26947 26947.000000 ,8891 8891.000000 ,1654 1654.000000 ,1138 1138.000000 ,20328 20328.000000 ,12832 12832.000000 ,12834 12834.000000 ,10095 10095.000000 ,15109 15109.000000 ,14837 14837.000000 ,8634 8634.000000 ,26296 26296.000000 ,7357 7357.000000 ,14443 14443.000000 ,11225 11225.000000 ,5590 5590.000000 ,6178 6178.000000 ,16060 16060.000000 ,22438 22438.000000 ,25299 25299.000000 ,28764 28764.000000 ,21977 21977.000000 ,7808 7808.000000 ,16556 16556.000000 ,17114 17114.000000 ,9205 9205.000000 ,8773 8773.000000 ,17713 17713.000000 ,7618 7618.000000 ,13475 13475.000000 ,32351 32351.000000 ,26547 26547.000000 ,7376 7376.000000 ,7613 7613.000000 ,4559 4559.000000 ,6665 6665.000000 ,6385 6385.000000 ,7612 7612.000000 ,8026 8026.000000 ,2546 2546.000000 ,1645 1645.000000 
Data_42_brain,10121 10882.001953 ,5015 5392.079590 ,3146 3382.548828 ,16242 17463.240234 ,15277 16425.681641 ,6294 6767.247559 ,5118 5502.823730 ,805 865.528137 ,890 956.919312 ,134 144.075500 ,11860 12751.756836 ,423 454.805481 ,2144 2305.208008 ,1618 1739.657959 ,1724 1853.628052 ,1619 1740.733032 ,1095 1177.333374 ,473 508.565002 ,8245 8864.943359 ,12088 12996.900391 ,19640 21116.738281 ,14599 15696.702148 ,24224 26045.408203 ,27490 29556.980469 ,7964 8562.815430 ,12350 13278.599609 ,16265 17487.968750 ,37945 40798.093750 ,16355 17584.736328 ,1546 1662.244141 ,1758 1890.184570 ,40159 43178.566406 ,32593 35043.675781 ,3784 4068.520020 ,5471 5882.365723 ,4986 5360.898926 ,4489 4826.528809 ,9947 10694.917969 ,40439 43479.617188 ,8846 9511.132812 ,6246 6715.638672 ,5907 6351.148926 ,8060 8666.033203 ,9181 9871.322266 ,2686 2887.960938 ,1932 2077.267578 ,5412 5818.929688 ,4651 5000.709473 ,5677 6103.854980 ,42961 46191.250000 ,7077 7609.121582 ,1091 1173.032593 ,1298 1395.596924 ,12545 13488.261719 ,11071 11903.431641 ,9082 9764.877930 ,9144 9831.540039 ,13544 14562.376953 ,13025 14004.353516 ,7857 8447.769531 ,53061 57050.671875 ,8418 9050.952148 ,22759 24470.255859 ,12416 13349.561523 ,6115 6574.788574 ,7596 8167.145020 ,13966 15016.107422 ,12909 13879.631836 ,44116 47433.093750 ,52706 56668.976562 ,35482 38149.898438 ,7955 8553.138672 ,28711 30869.789062 ,29124 31313.841797 ,16137 17350.345703 ,7036 7565.039062 ,15812 17000.910156 ,9250 9945.510742 ,12934 13906.511719 ,28924 31098.802734 ,23794 25583.080078 ,12017 12920.561523 ,10408 11190.580078 ,7633 8206.927734 ,10493 11281.972656 ,8663 9314.373047 ,5140 5526.477539 ,5201 5592.064453 ,1475 1585.905518 ,1381 1484.837646 
Data_43_brain,12516 12516.000000 ,3160 3160.000000 ,4017 4017.000000 ,11077 11077.000000 ,14734 14734.000000 ,5407 5407.000000 ,5880 5880.000000 ,912 912.000000 ,1114 1114.000000 ,218 218.000000 ,6125 6125.000000 ,537 537.000000 ,2494 2494.000000 ,1569 1569.000000 ,1316 1316.000000 ,1534 1534.000000 ,1430 1430.000000 ,447 447.000000 ,6815 6815.000000 ,8123 8123.000000 ,16560 16560.000000 ,13721 13721.000000 ,11550 11550.000000 ,11428 11428.000000 ,5264 5264.000000 ,8995 8995.000000 ,13182 13182.000000 ,20492 20492.000000 ,13374 13374.000000 ,2049 2049.000000 ,1531 1531.000000 ,18167 18167.000000 ,12183 12183.000000 ,5586 5586.000000 ,6583 6583.000000 ,6436 6436.000000 ,5900 5900.000000 ,11761 11761.000000 ,22280 22280.000000 ,9266 9266.000000 ,7231 7231.000000 ,6673 6673.000000 ,10527 10527.000000 ,10960 10960.000000 ,2993 2993.000000 ,2710 2710.000000 ,5997 5997.000000 ,5036 5036.000000 ,7301 7301.000000 ,24608 24608.000000 ,9141 9141.000000 ,1729 1729.000000 ,1066 1066.000000 ,14616 14616.000000 ,8795 8795.000000 ,8170 8170.000000 ,9118 9118.000000 ,10925 10925.000000 ,13109 13109.000000 ,6768 6768.000000 ,27115 27115.000000 ,7435 7435.000000 ,15076 15076.000000 ,12282 12282.000000 ,5271 5271.000000 ,5272 5272.000000 ,14445 14445.000000 ,14798 14798.000000 ,24795 24795.000000 ,29634 29634.000000 ,13508 13508.000000 ,4887 4887.000000 ,11492 11492.000000 ,16809 16809.000000 ,7711 7711.000000 ,5239 5239.000000 ,11099 11099.000000 ,5136 5136.000000 ,9549 9549.000000 ,25995 25995.000000 ,21835 21835.000000 ,7161 7161.000000 ,6509 6509.000000 ,5501 5501.000000 ,7783 7783.000000 ,5901 5901.000000 ,6676 6676.000000 ,7701 7701.000000 ,2174 2174.000000 ,1699 1699.000000 
Data_44_brain,14638 15783.726562 ,2210 2382.978271 ,3175 3423.509521 ,8208 8850.447266 ,14438 15568.073242 ,5368 5788.157227 ,6076 6551.573242 ,1033 1113.853760 ,1027 1107.384033 ,349 376.316467 ,9290 10017.134766 ,714 769.885376 ,2633 2839.086914 ,1941 2092.923584 ,1040 1121.401489 ,1507 1624.953979 ,1292 1393.125854 ,603 650.197327 ,5696 6141.830078 ,7447 8029.882812 ,14093 15196.069336 ,14732 15885.084961 ,14228 15341.636719 ,16245 17516.509766 ,9123 9837.064453 ,9151 9867.255859 ,31186 33626.953125 ,27338 29477.765625 ,24863 26809.046875 ,2145 2312.890869 ,2120 2285.934082 ,23972 25848.306641 ,16259 17531.603516 ,5607 6045.863770 ,5388 5809.722656 ,7052 7603.965332 ,7323 7896.177246 ,14149 15256.452148 ,47881 51628.683594 ,13476 14530.776367 ,9950 10728.793945 ,6908 7448.694824 ,14209 15321.148438 ,15163 16349.819336 ,3852 4153.499023 ,3015 3250.986328 ,7734 8339.346680 ,6529 7040.030273 ,6423 6925.733398 ,31231 33675.476562 ,8220 8863.385742 ,885 954.269653 ,1040 1121.401489 ,17029 18361.873047 ,13893 14980.416016 ,16916 18240.027344 ,16168 17433.482422 ,17669 19051.964844 ,16316 17593.066406 ,12459 13434.174805 ,39191 42258.511719 ,14634 15779.415039 ,30873 33289.453125 ,21441 23119.203125 ,4926 5311.562012 ,7899 8517.260742 ,13826 14908.171875 ,18026 19436.908203 ,43800 47228.261719 ,54074 58306.414062 ,26263 28318.623047 ,6931 7473.495117 ,29347 31644.011719 ,30787 33196.722656 ,17825 19220.175781 ,8149 8786.828125 ,16215 17484.160156 ,11196 12072.320312 ,18254 19682.753906 ,45430 48985.839844 ,34624 37334.046875 ,16570 17866.945312 ,9329 10059.188477 ,8876 9570.730469 ,11309 12194.165039 ,11870 12799.073242 ,5744 6193.587402 ,6731 7257.839844 ,1524 1643.284668 ,1213 1307.942383 
Data_45_brain,12613 12613.000000 ,4144 4144.000000 ,4174 4174.000000 ,17485 17485.000000 ,30233 30233.000000 ,6492 6492.000000 ,7324 7324.000000 ,1292 1292.000000 ,1223 1223.000000 ,145 145.000000 ,10247 10247.000000 ,568 568.000000 ,1593 1593.000000 ,1731 1731.000000 ,1238 1238.000000 ,2011 2011.000000 ,1029 1029.000000 ,317 317.000000 ,11524 11524.000000 ,11025 11025.000000 ,16062 16062.000000 ,16446 16446.000000 ,19037 19037.000000 ,19660 19660.000000 ,6165 6165.000000 ,11070 11070.000000 ,26406 26406.000000 ,38564 38564.000000 ,28855 28855.000000 ,2694 2694.000000 ,2335 2335.000000 ,25585 25585.000000 ,25873 25873.000000 ,5665 5665.000000 ,6757 6757.000000 ,9597 9597.000000 ,7061 7061.000000 ,14235 14235.000000 ,37635 37635.000000 ,11554 11554.000000 ,10080 10080.000000 ,9097 9097.000000 ,10591 10591.000000 ,11662 11662.000000 ,3522 3522.000000 ,2567 2567.000000 ,6671 6671.000000 ,9284 9284.000000 ,9545 9545.000000 ,42967 42967.000000 ,8862 8862.000000 ,1618 1618.000000 ,1591 1591.000000 ,19076 19076.000000 ,13479 13479.000000 ,16493 16493.000000 ,13950 13950.000000 ,13850 13850.000000 ,18029 18029.000000 ,15297 15297.000000 ,60234 60234.000000 ,12804 12804.000000 ,19484 19484.000000 ,17975 17975.000000 ,4613 4613.000000 ,6419 6419.000000 ,17319 17319.000000 ,17809 17809.000000 ,49586 49586.000000 ,57909 57909.000000 ,40459 40459.000000 ,9310 9310.000000 ,44642 44642.000000 ,26360 26360.000000 ,18404 18404.000000 ,7784 7784.000000 ,20561 20561.000000 ,8860 8860.000000 ,16426 16426.000000 ,47110 47110.000000 ,39520 39520.000000 ,25433 25433.000000 ,10218 10218.000000 ,14055 14055.000000 ,11827 11827.000000 ,9976 9976.000000 ,7200 7200.000000 ,7241 7241.000000 ,2086 2086.000000 ,1361 1361.000000 
Data_46_brain,10982 11848.547852 ,3247 3503.208496 ,2548 2749.052979 ,15722 16962.564453 ,14646 15801.661133 ,5635 6079.636230 ,4132 4458.040527 ,1441 1554.703857 ,1127 1215.927246 ,120 129.468750 ,6671 7197.382812 ,492 530.821899 ,1560 1683.093628 ,1479 1595.702271 ,1012 1091.853027 ,1333 1438.182007 ,677 730.419495 ,173 186.650787 ,5672 6119.555664 ,9807 10580.833008 ,16363 17654.142578 ,12347 13321.253906 ,11641 12559.547852 ,11766 12694.410156 ,6440 6948.156250 ,10617 11454.747070 ,13722 14804.750977 ,23390 25235.615234 ,12671 13670.820312 ,1546 1667.988892 ,1915 2066.105469 ,18616 20084.917969 ,14267 15392.754883 ,4097 4420.278809 ,4153 4480.697754 ,5436 5864.934082 ,4316 4656.559570 ,12340 13313.703125 ,20210 21804.693359 ,10750 11598.242188 ,8841 9538.609375 ,6977 7527.528809 ,8080 8717.562500 ,10558 11391.092773 ,2506 2703.739014 ,1832 1976.556152 ,6421 6927.657227 ,5544 5981.456055 ,4523 4879.893066 ,20855 22500.587891 ,6084 6564.064941 ,860 927.859314 ,1358 1465.154541 ,16487 17787.925781 ,10772 11621.977539 ,10013 10803.088867 ,6809 7346.272461 ,12425 13405.410156 ,13086 14118.566406 ,7298 7873.857422 ,22493 24267.835938 ,5082 5483.001465 ,13938 15037.794922 ,8983 9691.814453 ,4859 5242.405273 ,4940 5329.796875 ,9847 10623.989258 ,13896 14992.480469 ,23198 25028.466797 ,24758 26711.560547 ,14396 15531.933594 ,5830 6290.022949 ,13575 14646.152344 ,11976 12920.980469 ,5786 6242.551270 ,4563 4923.049316 ,10073 10867.822266 ,3734 4028.635742 ,9252 9982.041016 ,20342 21947.109375 ,17348 18716.865234 ,8758 9449.060547 ,6450 6958.945312 ,5876 6339.652832 ,8614 9293.698242 ,9592 10348.868164 ,5185 5594.128906 ,5719 6170.264648 ,1575 1699.277344 ,1604 1730.565552 
Data_47_brain,8645 9225.421875 ,2750 2934.633545 ,2331 2487.502197 ,13227 14115.054688 ,15536 16579.080078 ,5561 5934.362793 ,5571 5945.034180 ,1269 1354.200073 ,933 995.641174 ,76 81.102608 ,6490 6925.735352 ,321 342.551819 ,1141 1217.606201 ,1153 1230.411865 ,1094 1167.450684 ,1530 1632.723511 ,1328 1417.161377 ,136 145.130966 ,6468 6902.258789 ,12001 12806.742188 ,12487 13325.372070 ,11491 12262.500977 ,13562 14472.546875 ,12282 13106.608398 ,8009 8546.720703 ,11333 12093.893555 ,20747 22139.943359 ,39711 42377.179688 ,20511 21888.097656 ,1818 1940.059570 ,1923 2052.109375 ,30989 33069.589844 ,21981 23456.792969 ,6844 7303.503418 ,7409 7906.436523 ,7857 8384.515625 ,6878 7339.785645 ,12481 13318.968750 ,40398 43110.300781 ,10217 10902.964844 ,9488 10125.019531 ,6669 7116.753418 ,13219 14106.517578 ,12293 13118.345703 ,2655 2833.255371 ,1946 2076.653564 ,5242 5593.945801 ,5332 5689.988281 ,6078 6486.073730 ,32387 34561.449219 ,6987 7456.103516 ,942 1005.245422 ,1250 1333.924561 ,13611 14524.836914 ,9259 9880.644531 ,9325 9951.076172 ,10376 11072.640625 ,12699 13551.604492 ,12474 13311.499023 ,8177 8726.000000 ,42396 45242.449219 ,10013 10685.267578 ,18755 20014.203125 ,10445 11146.273438 ,5137 5481.895508 ,5232 5583.274414 ,10071 10747.162109 ,14029 14970.901367 ,49494 52817.003906 ,43673 46605.187500 ,29972 31984.306641 ,5925 6322.801270 ,25893 27631.445312 ,26778 28575.863281 ,16013 17088.105469 ,6440 6872.378906 ,20240 21598.904297 ,8672 9254.234375 ,18535 19779.431641 ,31703 33831.527344 ,24320 25952.833984 ,17993 19201.041016 ,6657 7103.947754 ,9915 10580.687500 ,11024 11764.145508 ,10698 11416.258789 ,5774 6161.663574 ,6233 6651.480957 ,1759 1877.098389 ,1809 1930.455566 
Data_48_brain,11534 12301.655273 ,1906 2032.855591 ,1962 2092.582520 ,8165 8708.428711 ,13357 14245.987305 ,4497 4796.301758 ,4680 4991.481445 ,787 839.379456 ,879 937.502625 ,291 310.367767 ,5845 6234.019043 ,862 919.371216 ,1594 1700.090088 ,1024 1092.153198 ,1298 1384.389526 ,1579 1684.091797 ,961 1024.960205 ,349 372.228027 ,5307 5660.212402 ,7485 7983.170898 ,12675 13518.595703 ,13373 14263.051758 ,11778 12561.894531 ,11509 12274.992188 ,6368 6791.828125 ,11718 12497.901367 ,17670 18846.042969 ,25569 27270.767578 ,14804 15789.292969 ,1614 1721.421265 ,1604 1710.755737 ,29309 31259.683594 ,21124 22529.925781 ,5162 5505.562012 ,5491 5856.458008 ,6218 6631.844727 ,5776 6160.426270 ,12623 13463.134766 ,29035 30967.449219 ,11637 12411.510742 ,7138 7613.075684 ,7395 7887.180664 ,8853 9442.218750 ,10917 11643.589844 ,2513 2680.254883 ,1979 2110.714111 ,5664 6040.972168 ,5590 5962.047363 ,5510 5876.722656 ,35558 37924.593750 ,5614 5987.645020 ,1237 1319.329712 ,1154 1230.805420 ,12512 13344.747070 ,9386 10010.693359 ,9986 10650.626953 ,7931 8458.854492 ,11994 12792.271484 ,15159 16167.919922 ,6683 7127.792969 ,40221 42897.941406 ,6857 7313.374023 ,19781 21097.542969 ,9435 10062.954102 ,5885 6276.681641 ,6290 6708.636719 ,12883 13740.439453 ,11725 12505.367188 ,18660 19901.933594 ,30326 32344.371094 ,11239 11987.021484 ,4619 4926.421387 ,10905 11630.791992 ,13048 13916.420898 ,6624 7064.866211 ,6006 6405.734863 ,12493 13324.482422 ,4982 5313.581543 ,9655 10297.596680 ,23443 25003.269531 ,19165 20440.541016 ,8198 8743.625000 ,7387 7878.648438 ,6847 7302.708008 ,7363 7853.051270 ,6742 7190.719238 ,5382 5740.203613 ,5749 6131.629395 ,1630 1738.486084 ,1776 1894.203247 
Data_49_brain,13871 14926.914062 ,3688 3968.744629 ,3718 4001.028076 ,15772 16972.623047 ,16689 17959.429688 ,7128 7670.610352 ,6311 6791.416992 ,1289 1387.123413 ,1134 1220.324341 ,244 262.574188 ,7463 8031.111328 ,451 485.331818 ,1659 1785.289307 ,1143 1230.009399 ,1504 1618.490112 ,1691 1819.725342 ,1188 1278.434937 ,438 471.342224 ,7702 8288.304688 ,9333 10043.463867 ,21617 23262.566406 ,16902 18188.642578 ,10512 11312.212891 ,15405 16577.685547 ,7973 8579.934570 ,10934 11766.336914 ,11567 12447.523438 ,25443 27379.816406 ,12454 13402.045898 ,2347 2525.662354 ,2414 2597.762695 ,23044 24798.195312 ,17175 18482.425781 ,5335 5741.120117 ,6751 7264.911621 ,6611 7114.254395 ,6294 6773.123047 ,12922 13905.671875 ,24096 25930.277344 ,12139 13063.066406 ,9350 10061.756836 ,7496 8066.623535 ,10626 11434.890625 ,13706 14749.351562 ,3865 4159.218262 ,2346 2524.586426 ,4873 5243.951172 ,4572 4920.037598 ,5257 5657.182617 ,23628 25426.652344 ,7725 8313.056641 ,1112 1196.649658 ,1240 1334.393311 ,18018 19389.597656 ,13565 14597.619141 ,13138 14138.114258 ,8002 8611.142578 ,14011 15077.570312 ,13495 14522.291016 ,9227 9929.394531 ,25565 27511.103516 ,6722 7233.703613 ,16275 17513.914062 ,13697 14739.666992 ,4950 5326.812012 ,5014 5395.684570 ,12376 13318.108398 ,18514 19923.357422 ,28575 30750.236328 ,27849 29968.970703 ,13108 14105.831055 ,7492 8062.318848 ,12508 13460.156250 ,14573 15682.351562 ,9580 10309.265625 ,6873 7396.198242 ,11832 12732.696289 ,5890 6338.368652 ,8491 9137.367188 ,21379 23006.449219 ,19881 21394.417969 ,8635 9292.328125 ,6586 7087.351074 ,6090 6553.593262 ,8951 9632.383789 ,9539 10265.144531 ,5543 5964.953613 ,5876 6323.303223 ,1960 2109.202637 ,1924 2070.462158 
